alpha,beta,gamma,fundamental,msf,SCI,amplitud
-0.05,0.205,32500.0,0.0,2653.58399036,,0.0
-0.05,0.21,32500.0,0.0,2652.20736929,,0.0
-0.05,0.215,32500.0,0.0,2650.23338791,,0.0
-0.05,0.22,32500.0,0.0,2648.86778605,,0.0
-0.05,0.225,32500.0,0.0,2647.32388259,,0.0
-0.05,0.23,32500.0,0.0,2646.00658287,,0.0
-0.05,0.235,32500.0,0.0,2643.72008243,,0.0
-0.05,0.24,32500.0,0.0,2643.1112402,,0.0
-0.05,0.245,32500.0,0.0,2640.92411807,,0.0
-0.05,0.25,32500.0,0.0,2638.17185528,,0.0
-0.05,0.255,32500.0,0.0,2636.73326289,,0.0
-0.05,0.26,32500.0,0.0,2634.84111101,,0.0
-0.05,0.265,32500.0,0.0,2633.18555083,,0.0
-0.05,0.27,32500.0,0.0,2631.26559162,,0.0
-0.05,0.275,32500.0,0.0,2629.06609926,,0.0
-0.05,0.28,32500.0,0.0,2627.31395664,,0.0
-0.05,0.285,32500.0,0.0,2626.25280545,,0.0
-0.05,0.29,32500.0,0.0,2623.79393748,,0.0
-0.05,0.295,32500.0,0.0,2622.33332645,,0.0
-0.05,0.3,32500.0,0.0,2620.36772852,,0.0
-0.05,0.305,32500.0,0.0,2617.98633011,,0.0
-0.05,0.31,32500.0,0.0,2616.50222543,,0.0
-0.05,0.315,32500.0,0.0,2614.89866922,,0.0
-0.05,0.32,32500.0,0.0,2612.52943554,,0.0
-0.05,0.325,32500.0,0.0,2611.27168032,,0.0
-0.05,0.33,32500.0,0.0,2609.37566846,,0.0
-0.05,0.335,32500.0,0.0,2606.48887517,,0.0
-0.05,0.34,32500.0,0.0,2605.21833933,,0.0
-0.05,0.345,32500.0,0.0,2602.72650834,,0.0
-0.05,0.35,32500.0,0.0,2601.26719446,,0.0
-0.05,0.355,32500.0,0.0,2598.84722383,,0.0
-0.05,0.36,32500.0,0.0,2596.70901009,,0.0
-0.05,0.365,32500.0,0.0,2596.24744379,,0.0
-0.05,0.37,32500.0,0.0,2594.10741683,,0.0
-0.05,0.375,32500.0,0.0,2591.97188101,,0.0
-0.05,0.38,32500.0,0.0,2590.11399642,,0.0
-0.05,0.385,32500.0,0.0,2588.25614419,,0.0
-0.05,0.39,32500.0,0.0,2586.83773765,,0.0
-0.05,0.395,32500.0,0.0,2585.02048017,,0.0
-0.05,0.4,32500.0,0.0,2582.87350563,,0.0
-0.05,0.405,32500.0,0.0,2581.08992504,,0.0
-0.05,0.41,32500.0,0.0,2580.55468906,,0.0
-0.05,0.415,32500.0,0.0,2577.8341287,,0.0
-0.05,0.42,32500.0,0.0,2576.66444896,,0.0
-0.05,0.425,32500.0,0.0,2574.5631689,,0.0
-0.05,0.43,32500.0,0.0,2573.22152077,,0.0
-0.05,0.435,32500.0,0.0,2571.81057513,,0.0
-0.05,0.44,32500.0,0.0,2570.07133596,,0.0
-0.05,0.445,32500.0,0.0,2568.62177255,,0.0
-0.05,0.45,32500.0,0.0,2566.98708237,,0.0
-0.05,0.455,32500.0,0.0,2565.20301646,,0.0
-0.05,0.46,32500.0,0.0,2564.55956984,,0.0
-0.05,0.465,32500.0,0.0,2563.14467646,,0.0
-0.05,0.47,32500.0,0.0,2560.83168143,,0.0
-0.05,0.475,32500.0,0.0,2559.5087563,,0.0
-0.05,0.48,32500.0,0.0,2558.37798517,,0.0
-0.05,0.485,32500.0,0.0,2556.69439496,,0.0
-0.05,0.49,32500.0,0.0,2555.72535432,,0.0
-0.05,0.495,32500.0,0.0,2554.93943206,,0.0
-0.05,-0.5,40000.0,4831.50943396,4876.71132701,1.00935564624,9961.22226656
-0.05,-0.495,40000.0,4831.50943396,4834.927711300002,1.00070749677,10116.414102399998
-0.05,-0.49,40000.0,4775.97484277,5224.15371153,1.09384029094,10260.7889373
-0.05,-0.485,40000.0,4775.97484277,4681.63792768,0.980247610553,10431.4921529
-0.05,-0.48,40000.0,4720.44025157,5036.49951255,1.06695546265,10605.5254779
-0.05,-0.475,40000.0,4720.44025157,4540.61557957,0.961905105791,10785.2071682
-0.05,-0.47,40000.0,4664.90566038,4738.61121152,1.01580000894,10984.122862200002
-0.05,-0.465,40000.0,4664.90566038,4719.11482551,1.01162063482,11171.5656639
-0.05,-0.46,40000.0,4664.90566038,4590.62456282,0.984076613128,11364.47602
-0.05,-0.455,40000.0,4609.37106918,4862.939718899999,1.05501155058,11582.9129759
-0.05,-0.45,40000.0,4609.37106918,4593.62134323,0.996583107387,11817.7341669
-0.05,-0.445,40000.0,4553.83647799,4827.68736121,1.06013630146,12061.5153751
-0.05,-0.44,40000.0,4553.83647799,4636.30337919,1.01810932421,12288.0184644
-0.05,-0.435,40000.0,4498.30188679,4687.65998964,1.04209546349,12519.1977013
-0.05,-0.43,40000.0,4498.30188679,4724.9560244,1.05038659995,12794.4707701
-0.05,-0.425,40000.0,4498.30188679,4504.96938461,1.00148222551,13062.9018282
-0.05,-0.42,40000.0,4442.7672956,4714.60162736,1.06118581363,13340.7631816
-0.05,-0.415,40000.0,4442.7672956,4417.41761328,0.994294168335,13643.532708200002
-0.05,-0.41,40000.0,4387.2327044,4629.31871438,1.05517966023,13952.502350600002
-0.05,-0.405,40000.0,4387.2327044,4388.58853274,1.0003090395299998,14286.7460637
-0.05,-0.4,40000.0,4331.69811321,4585.31442604,1.05854893536,14586.2062686
-0.05,-0.395,40000.0,4331.69811321,4386.02486498,1.01254167542,14973.9071725
-0.05,-0.39,40000.0,4276.16352201,4604.39708935,1.07675889045,15298.4844038
-0.05,-0.385,40000.0,4276.16352201,4312.24797103,1.00843851009,15684.325542700002
-0.05,-0.38,40000.0,4220.62893082,4622.27249314,1.09516201706,16038.7406865
-0.05,-0.375,40000.0,4220.62893082,4194.60754889,0.993834714599,16461.6974239
-0.05,-0.37,40000.0,4165.09433962,4625.84538701,1.11062199552,16879.9445035
-0.05,-0.365,40000.0,4165.09433962,4123.65170522,0.990050013031,17298.908101099998
-0.05,-0.36,40000.0,4109.55974843,4553.04366151,1.10791518806,17745.8332144
-0.05,-0.355,40000.0,4109.55974843,4160.03587623,1.01228261198,18124.9514478
-0.05,-0.35,40000.0,4054.02515723,4398.20553367,1.08489843133,18588.2027679
-0.05,-0.345,40000.0,4054.02515723,4054.25534563,1.00005678021,19023.9409405
-0.05,-0.34,40000.0,3998.49056604,4292.15387194,1.07344354102,19452.3816888
-0.05,-0.335,40000.0,3998.49056604,4083.33319003,1.02121866304,19889.0056035
-0.05,-0.33,40000.0,3942.95597484,4605.49160412,1.16803018687,20302.7265763
-0.05,-0.325,40000.0,3887.42138365,4216.18411658,1.08457090201,20664.1370993
-0.05,-0.32,40000.0,3887.42138365,3965.3990779,1.02005897652,21033.2043045
-0.05,-0.315,40000.0,3831.88679245,4387.58049057,1.14501829731,21354.3637139
-0.05,-0.31,40000.0,3831.88679245,3920.57456334,1.02314467407,21596.2165266
-0.05,-0.305,40000.0,3776.35220126,4006.91647379,1.06105475873,21855.579615
-0.05,-0.3,40000.0,3720.81761006,3906.43598745,1.0498864488500002,21958.9224948
-0.05,-0.295,40000.0,3720.81761006,3936.06205457,1.05784869538,22019.4565243
-0.05,-0.29,40000.0,3665.28301887,4025.6195875,1.09831070801,22017.6966254
-0.05,-0.285,40000.0,3609.74842767,3871.11870287,1.0724067841399998,21904.2284217
-0.05,-0.28,40000.0,3609.74842767,3961.43713274,1.09742748341,21705.245483
-0.05,-0.275,40000.0,3554.21383648,4296.345997300001,1.2088034639899998,21429.7995661
-0.05,-0.27,40000.0,3498.67924528,3845.20285775,1.09904412156,21054.182448400006
-0.05,-0.265,40000.0,3498.67924528,3567.47459832,1.01966323524,20645.306699
-0.05,-0.26,40000.0,3443.14465409,3598.2171085,1.04503803064,20241.6094751
-0.05,-0.255,40000.0,3387.61006289,4062.63733153,1.19926356815,19592.4986273
-0.05,-0.25,40000.0,3332.0754716999995,3627.10501815,1.08854227611,19021.7532448
-0.05,-0.245,40000.0,3332.0754716999995,3561.34379665,1.06880646219,18310.6295586
-0.05,-0.24,40000.0,3276.5408805,3754.2241609,1.14578889683,17598.824607799994
-0.05,-0.235,40000.0,3221.00628931,3962.31145553,1.2301470719499998,16914.8790587
-0.05,-0.23,40000.0,3165.47169811,4123.23416498,1.3025654809799998,16230.2850059
-0.05,-0.225,40000.0,3109.93710692,3954.963835,1.27171826922,15517.9245408
-0.05,-0.22,40000.0,3054.40251572,3739.97372638,1.22445345927,14853.8510671
-0.05,-0.215,40000.0,2998.86792453,3607.25321749,1.20287165299,14176.6204436
-0.05,-0.21,40000.0,2943.33333333,3549.52760553,1.20595501887,13497.3443242
-0.05,-0.205,40000.0,2887.79874214,3907.18477986,1.35299760432,12881.4970259
-0.05,-0.2,40000.0,2832.26415094,3282.17778333,1.15885299125,12300.0020121
-0.05,-0.195,40000.0,2721.19496855,3267.94587995,1.20092309361,11695.6057698
-0.05,-0.19,40000.0,2665.66037736,3773.3730352,1.41554905766,11182.4487858
-0.05,-0.185,40000.0,2610.12578616,3562.45932163,1.3648611651299998,10705.3111039
-0.05,-0.18,40000.0,2499.05660377,3920.12273065,1.56864103227,10301.8709219
-0.05,-0.175,40000.0,2387.98742138,3635.6149495,1.52245984084,10057.8101941
-0.05,-0.17,40000.0,2276.91823899,3725.44481598,1.63617856459,10078.384608
-0.05,-0.165,40000.0,2165.8490566,3969.65462535,1.83283992633,10565.2401689
-0.05,-0.16,40000.0,1999.24528302,4172.097657,2.0868363139,11906.7460169
-0.05,-0.155,40000.0,1777.10691824,3537.99094462,1.99087117849,12987.5754434
-0.05,-0.15,40000.0,1499.43396226,3756.47480678,2.50526191971,10570.7855212
-0.05,-0.145,40000.0,0.0,2183.59613103,,0.0
-0.05,-0.14,40000.0,0.0,2843.70561611,,0.0
-0.05,-0.135,40000.0,0.0,3568.4961972,,0.0
-0.05,-0.13,40000.0,0.0,3412.30140151,,0.0
-0.05,-0.125,40000.0,0.0,3480.7292759,,0.0
-0.05,-0.12,40000.0,0.0,2485.63774862,,0.0
-0.05,-0.115,40000.0,0.0,2448.54600948,,0.0
-0.05,-0.11,40000.0,0.0,2426.42178931,,0.0
-0.05,-0.105,40000.0,0.0,2412.2743748000007,,0.0
-0.05,-0.1,40000.0,0.0,2397.83550198,,0.0
-0.05,-0.095,40000.0,0.0,2385.4761358,,0.0
-0.05,-0.09,40000.0,0.0,2369.79359574,,0.0
-0.05,-0.085,40000.0,0.0,2354.38188157,,0.0
-0.05,-0.08,40000.0,0.0,2337.79637789,,0.0
-0.05,-0.075,40000.0,0.0,2329.4072946,,0.0
-0.05,-0.07,40000.0,0.0,2325.68455699,,0.0
-0.05,-0.065,40000.0,0.0,2341.5551204,,0.0
-0.05,-0.06,40000.0,0.0,2386.82627499,,0.0
-0.05,-0.055,40000.0,0.0,2478.4403674000005,,0.0
-0.05,-0.05,40000.0,0.0,2655.9742758,,0.0
-0.05,-0.045,40000.0,0.0,2914.77358903,,0.0
-0.05,-0.04,40000.0,0.0,2894.47622524,,0.0
-0.05,-0.035,40000.0,0.0,2635.87422983,,0.0
-0.05,-0.03,40000.0,0.0,2576.1585063,,0.0
-0.05,-0.025,40000.0,0.0,2593.04688846,,0.0
-0.05,-0.02,40000.0,0.0,2614.95682397,,0.0
-0.05,-0.015,40000.0,0.0,2633.60882145,,0.0
-0.05,-0.01,40000.0,0.0,2646.95102495,,0.0
-0.05,-0.005,40000.0,0.0,2658.52761896,,0.0
-0.05,0.0,40000.0,0.0,2665.22061621,,0.0
-0.05,0.005,40000.0,0.0,2670.13776447,,0.0
-0.05,0.01,40000.0,0.0,2673.48116008,,0.0
-0.05,0.015,40000.0,0.0,2674.89800692,,0.0
-0.05,0.02,40000.0,0.0,2674.22119077,,0.0
-0.05,0.025,40000.0,0.0,2675.07837631,,0.0
-0.05,0.03,40000.0,0.0,2673.14800879,,0.0
-0.05,0.035,40000.0,0.0,2672.59484268,,0.0
-0.05,0.04,40000.0,0.0,2669.80598146,,0.0
-0.05,0.045,40000.0,0.0,2667.58999919,,0.0
-0.05,0.05,40000.0,0.0,2664.26639822,,0.0
-0.05,0.055,40000.0,0.0,2661.71424522,,0.0
-0.05,0.06,40000.0,0.0,2658.21266177,,0.0
-0.05,0.065,40000.0,0.0,2655.40109887,,0.0
-0.05,0.07,40000.0,0.0,2651.51476515,,0.0
-0.05,0.075,40000.0,0.0,2648.94774215,,0.0
-0.05,0.08,40000.0,0.0,2645.15736469,,0.0
-0.05,0.085,40000.0,0.0,2641.85811205,,0.0
-0.05,0.09,40000.0,0.0,2638.50546107,,0.0
-0.05,0.095,40000.0,0.0,2634.80683378,,0.0
-0.05,0.1,40000.0,0.0,2631.55042179,,0.0
-0.05,0.105,40000.0,0.0,2628.17477673,,0.0
-0.05,0.11,40000.0,0.0,2625.04616261,,0.0
-0.05,0.115,40000.0,0.0,2621.62400249,,0.0
-0.05,0.12,40000.0,0.0,2618.50049212,,0.0
-0.05,0.125,40000.0,0.0,2616.53181279,,0.0
-0.05,0.13,40000.0,0.0,2613.20203634,,0.0
-0.05,0.135,40000.0,0.0,2610.58606817,,0.0
-0.05,0.14,40000.0,0.0,2607.42060154,,0.0
-0.05,0.145,40000.0,0.0,2604.41349785,,0.0
-0.05,0.15,40000.0,0.0,2600.78068373,,0.0
-0.05,0.155,40000.0,0.0,2598.66356347,,0.0
-0.05,0.16,40000.0,0.0,2596.12851796,,0.0
-0.05,0.165,40000.0,0.0,2593.51655452,,0.0
-0.05,0.17,40000.0,0.0,2590.96145878,,0.0
-0.05,0.175,40000.0,0.0,2588.49176283,,0.0
-0.05,0.18,40000.0,0.0,2585.66322538,,0.0
-0.05,0.185,40000.0,0.0,2584.56719136,,0.0
-0.05,0.19,40000.0,0.0,2582.69951762,,0.0
-0.05,0.195,40000.0,0.0,2579.59224174,,0.0
-0.05,0.2,40000.0,0.0,2578.07971708,,0.0
-0.05,0.205,40000.0,0.0,2576.45120499,,0.0
-0.05,0.21,40000.0,0.0,2574.46811283,,0.0
-0.05,0.215,40000.0,0.0,2572.36784955,,0.0
-0.05,0.22,40000.0,0.0,2571.00695993,,0.0
-0.05,0.225,40000.0,0.0,2569.03401594,,0.0
-0.05,0.23,40000.0,0.0,2567.04188278,,0.0
-0.05,0.235,40000.0,0.0,2565.52112088,,0.0
-0.05,0.24,40000.0,0.0,2564.7723005,,0.0
-0.05,0.245,40000.0,0.0,2562.31924538,,0.0
-0.05,0.25,40000.0,0.0,2561.72703803,,0.0
-0.05,0.255,40000.0,0.0,2560.22152865,,0.0
-0.05,0.26,40000.0,0.0,2558.76575286,,0.0
-0.05,0.265,40000.0,0.0,2557.8139690000007,,0.0
-0.05,0.27,40000.0,0.0,2555.70489217,,0.0
-0.05,0.275,40000.0,0.0,2554.52568479,,0.0
-0.05,0.28,40000.0,0.0,2553.32518816,,0.0
-0.05,0.285,40000.0,0.0,2552.63406367,,0.0
-0.05,0.29,40000.0,0.0,2551.42152836,,0.0
-0.05,0.295,40000.0,0.0,2550.87486073,,0.0
-0.05,0.3,40000.0,0.0,2549.76752872,,0.0
-0.05,0.305,40000.0,0.0,2548.5119738000008,,0.0
-0.05,0.31,40000.0,0.0,2548.56320896,,0.0
-0.05,0.315,40000.0,0.0,2548.1941247,,0.0
-0.05,0.32,40000.0,0.0,2546.40542376,,0.0
-0.05,0.325,40000.0,0.0,2545.25894823,,0.0
-0.05,0.33,40000.0,0.0,2544.99223383,,0.0
-0.05,0.335,40000.0,0.0,2544.06579849,,0.0
-0.05,0.34,40000.0,0.0,2544.38095578,,0.0
-0.05,0.345,40000.0,0.0,2543.38304285,,0.0
-0.05,0.35,40000.0,0.0,2541.54279304,,0.0
-0.05,0.355,40000.0,0.0,2541.37031765,,0.0
-0.05,0.36,40000.0,0.0,2541.46300128,,0.0
-0.05,0.365,40000.0,0.0,2540.82095407,,0.0
-0.05,0.37,40000.0,0.0,2541.43806353,,0.0
-0.05,0.375,40000.0,0.0,2539.99686336,,0.0
-0.05,0.38,40000.0,0.0,2539.08996924,,0.0
-0.05,0.385,40000.0,0.0,2538.34137809,,0.0
-0.05,0.39,40000.0,0.0,2539.78764225,,0.0
-0.05,0.395,40000.0,0.0,2538.23709446,,0.0
-0.05,0.4,40000.0,0.0,2537.88479132,,0.0
-0.05,0.405,40000.0,0.0,2537.29677162,,0.0
-0.05,0.41,40000.0,0.0,2536.62612751,,0.0
-0.05,0.415,40000.0,0.0,2536.91922889,,0.0
-0.05,0.42,40000.0,0.0,2537.29583772,,0.0
-0.05,0.425,40000.0,0.0,2537.06210267,,0.0
-0.05,0.43,40000.0,0.0,2536.5081478,,0.0
-0.05,0.435,40000.0,0.0,2536.4886374,,0.0
-0.05,0.44,40000.0,0.0,2535.59197728,,0.0
-0.05,0.445,40000.0,0.0,2536.42851782,,0.0
-0.05,0.45,40000.0,0.0,2535.70381902,,0.0
-0.05,0.455,40000.0,0.0,2535.30133052,,0.0
-0.05,0.46,40000.0,0.0,2535.79707542,,0.0
-0.05,0.465,40000.0,0.0,2535.69945982,,0.0
-0.05,0.47,40000.0,0.0,2536.73781124,,0.0
-0.05,0.475,40000.0,0.0,2535.90048828,,0.0
-0.05,0.48,40000.0,0.0,2534.73092791,,0.0
-0.05,0.485,40000.0,0.0,2535.68761065,,0.0
-0.05,0.49,40000.0,0.0,2534.85106018,,0.0
-0.05,0.495,40000.0,0.0,2536.29428631,,0.0
