-0.15	-1.172	4523.32	1.00176
-0.15	-1.174	4526.68	1.0015
-0.15	-1.176	4529.37	1.00153
-0.15	-1.178	4532.74	1.00135
-0.15	-1.18	4536.1	1.00138
-0.15	-1.182	4538.8	1.00158
-0.15	-1.184	4542.16	1.00127
-0.15	-1.186	4544.85	1.0015
-0.15	-1.188	4548.22	1.00133
-0.15	-1.19	4550.91	1.00136
-0.15	-1.192	4554.27	1.0012
-0.15	-1.194	4556.96	1.00141
-0.15	-1.196	4560.33	1.00133
-0.15	-1.198	4563.02	1.00133
-0.15	-1.2	4566.38	1.0013
-0.15	-1.202	4569.75	1.00118
-0.15	-1.204	4572.44	1.00113
-0.15	-1.206	4575.81	1.00114
-0.15	-1.208	4578.5	1.00128
-0.15	-1.21	4581.86	1.00105
-0.15	-1.212	4584.55	1.00136
-0.15	-1.214	4587.92	1.00102
-0.15	-1.216	4590.61	1.00114
-0.15	-1.218	4593.97	1.00107
-0.15	-1.22	4596.67	1.00102
-0.15	-1.222	4600.03	1.00105
-0.15	-1.224	4602.72	1.00106
-0.15	-1.226	4606.09	1.00094
-0.15	-1.228	4608.78	1.00117
-0.15	-1.23	4612.14	1.00089
-0.15	-1.232	4614.83	1.00117
-0.15	-1.234	4618.2	1.00087
-0.15	-1.236	4620.89	1.00102
-0.15	-1.238	4623.58	1.00101
-0.15	-1.24	4626.95	1.00092
-0.15	-1.242	4629.64	1.00099
-0.15	-1.244	4633	1.00081
-0.15	-1.246	4635.69	1.00096
-0.15	-1.248	4639.06	1.00081
-0.15	-1.25	4641.75	1.00092
-0.15	-1.252	4645.12	1.00078
-0.15	-1.254	4647.81	1.00092
-0.15	-1.256	4651.17	1.00078
-0.15	-1.258	4653.86	1.00086
-0.15	-1.26	4656.56	1.00089
-0.15	-1.262	4659.92	1.00077
-0.15	-1.264	4662.61	1.00097
-0.15	-1.266	4665.98	1.00068
-0.15	-1.268	4668.67	1.00095
-0.15	-1.27	4672.03	1.00064
-0.15	-1.272	4674.72	1.00089
-0.15	-1.274	4677.42	1.0008
-0.15	-1.276	4680.78	1.00071
-0.15	-1.278	4683.47	1.00091
-0.15	-1.28	4686.84	1.00059
-0.15	-1.282	4689.53	1.00086
-0.15	-1.284	4692.22	1.00076
-0.15	-1.286	4695.58	1.00068
-0.15	-1.288	4698.28	1.00081
-0.15	-1.29	4701.64	1.00055
-0.15	-1.292	4704.33	1.00081
-0.15	-1.294	4707.02	1.00071
-0.15	-1.296	4710.39	1.00058
-0.15	-1.298	4713.08	1.00081
-0.15	-1.3	4716.44	1.00051
-0.15	-1.302	4719.14	1.00064
-0.15	-1.304	4721.83	1.00075
-0.15	-1.306	4725.19	1.0005
-0.15	-1.308	4727.88	1.00062
-0.15	-1.31	4730.58	1.0007
-0.15	-1.312	4733.94	1.00048
-0.15	-1.314	4736.63	1.00056
-0.15	-1.316	4740	1.00054
-0.15	-1.318	4742.69	1.00047
-0.15	-1.32	4745.38	1.00056
-0.15	-1.322	4748.74	1.00049
-0.15	-1.324	4751.44	1.00053
-0.15	-1.326	4754.13	1.00063
-0.15	-1.328	4757.49	1.00041
-0.15	-1.33	4760.18	1.00059
-0.15	-1.332	4762.88	1.00067
-0.15	-1.334	4766.24	1.00039
-0.15	-1.336	4768.93	1.00048
-0.15	-1.338	4771.62	1.00057
-0.15	-1.34	4774.99	1.00044
-0.15	-1.342	4777.68	1.00039
